spec_hash,count,functions
d3cfd8f2c2dfe4c797ddc879ed62e0ebe134b846d6ba27d108acc88a074a2889,3,claim get_epoch get_owner is_claimed is_deployed __constructor register_epoch get_epoch_count get_reward_asset compute_leaf_hash compute_merkle_root
d6b65d8388725e0bab40881bdd5f3508c8ba047d69a3608730a36472d5c2ca9a,3,initialize get_all_pos remove_pool accept_admin propose_admin register_pool get_pool_count get_adapter_info set_pool_enabled register_pools_batch
d7d5615409fc6e406acc3348758dd99c28229a1162dcdf3b0dd45cc212b4bec1,3,__constructor get_factory get_pools_data get_pools_by_pairs get_pool_data get_pools_data_with_bal get_pool_data_with_bal init quote_exact_input_single quote_exact_input quote_exact_output_single quote_exact_output init_v2 quote_exact_input_v2 quote_exact_output_v2 quote_exact_input_single_v2 quote_exact_output_single_v2 get_populated_ticks_in_word get_populated_ticks_in_range
de6f3c0970598dff0d0a1c08ad18e722714760200c4034e081783916e0da3c0b,3,burn mint name symbol approve balance owner_of transfer burn_from get_owner token_uri get_approved get_token_id total_supply transfer_from __constructor approve_for_all accept_ownership get_owner_token_id renounce_ownership transfer_ownership is_approved_for_all
df457882add917ba1fbb52b57d8e11aa44b1d24a3a2f4b19ae6e148cee390c01,3,__constructor upgrade maintains change_admin add_operator remove_operator deposit_lp deposit_2_lp deposit withdraw bid_interest
dfae014a06e8cfbf152a9fc9819ea09fb28fccecebbf61506ef25537418afc3f,3,deploy has_role get_admin grant_role revoke_role renounce_role __constructor get_role_admin renounce_admin set_role_admin get_role_member deploy_idempotent upload_and_deploy transfer_admin_role get_deployed_address accept_admin_transfer get_role_member_count
e012b918bcceda17408bd6b023a3d025dc155620309c3198d40e175db44e3211,3,pool_type get_info get_pool share_id get_total_shares get_reserves deposit swap estimate_swap withdraw get_liquidity get_liquidity_calculator set_liquidity_calculator version commit_upgrade apply_upgrade revert_upgrade set_emergency_mode get_emergency_mode init_admin set_privileged_addrs get_privileged_addrs set_token_hash set_pool_hash set_stableswap_pool_hash configure_init_pool_payment get_init_pool_payment_token get_init_pool_payment_address get_stable_pool_payment_amount get_standard_pool_payment_amount set_reward_token set_reward_boost_config set_protocol_fee_fraction get_rewards_config get_tokens_for_reward get_total_liquidity config_global_rewards fill_liquidity config_pool_rewards get_rewards_info get_user_reward get_total_accumulated_reward get_total_configured_reward get_total_claimed_reward get_total_outstanding_reward distribute_outstanding_reward claim init_standard_pool init_stableswap_pool get_pools remove_pool get_tokens_sets_count get_tokens get_pools_for_tokens_range get_protocol_fee_fraction set_pools_plane get_plane swap_chained swap_chained_strict_receive commit_transfer_ownership apply_transfer_ownership revert_transfer_ownership get_future_address
e42b3195a3407fb0815909f63f05f068b687d60279c88c32cce861a9610c51a7,3,init receive_token_payment add_approver remove_approver set_royalty_bps set_royalty_recipient royalty_bps royalty_recipient is_processed
e7b7d302d6d1b58158dff1cd3940e817273bd482508819b22bb637fa20ad3b7c,3,hello set_value get_value upgrade initialize initialize_with_roles is_initialized get_id get_issuer get_volume operator_only_function add_debit_detailed edit_debit_detailed get_debit_amount debit_exists has_payment_late delete_all_debits get_total_debit get_total_paid get_remaining_balance get_debit_count get_debit_amortization get_debit_fee get_debit_success_fee get_debit_due_date is_debit_paid pay_debit_detailed is_debit_overdue get_debit_detailed get_debit_detailed_tuple add_financial_report add_monitor_report get_last_financial_report get_last_monitor_report get_financial_report get_monitor_report get_financial_reports_count get_monitor_reports_count set_document_links get_risk_analysis_link get_collateral_link get_contract_link set_last_payment get_last_payment update_proxy_pool_address get_proxy_pool_address has_pool_proxy_configured set_pool_info get_pool_info get_issuer_name get_open_debits get_accumulate get_amortization_accumulate get_fee_accumulate get_total_fee_paid get_total_amortization_paid get_debit_total_paid get_debit_paid_date set_pool_address get_pool_address is_pool_configured has_role get_role_member_count get_role_member get_role_admin get_admin grant_role revoke_role renounce_role renounce_admin transfer_admin_role accept_admin_transfer set_role_admin
e8249d0fe6de3fc175f9233d0d0059433465b4a57b4eff4cb7eea6332873688a,3,deploy_contract
eaee9ae3f850a36641a410684c7e83e6bf282bacbf3c47718e64f1e543e3b28a,3,__constructor update_dist exec worker harvest upgrade take_fee r_deposits_value vault_stats deposit withdraw
eb815e78137a2a7b3d522b14b34bdd05250f66538988411f6b76d84c6c93eabd,3,drain recover initialize drain_flash drain_simple
ef70021b03019c200d86f1282265e21e0841e2d90d69e36ac6099fb8805c07d6,3,initialize set_aqua_router set_swap_config make_swap_hop default_pool_index get_pool get_admin get_aqua_router exec_op make_supply_collateral_request make_borrow_request make_repay_request make_withdraw_collateral_request make_supply_request make_withdraw_request
ef71c3a33cc4132ee7777bb86283c04b022a8e4464d8d8c682fdb5a94253a89f,3,route bump_ttl
efa27e4ef8957d63ee69406c653bb57e569c7910c2b3eafdca2a598d4e2928dc,3,initialize set_contract_addrs set_storage_contract_addrs approve_borrower start_committed_credit refresh_credit trigger_default update_yield extend_remaining_period update_limit_and_commitment waive_late_fee close_credit upgrade is_default_ready
f333446f553a31bc088cc089d4d0e0aa5867fef7df57ecdcfce78092f4df5a44,3,upgrade add_signer get_signer has_signer is_deployed __check_auth revoke_signer update_signer __constructor install_plugin uninstall_plugin is_plugin_installed
f3ce6e18238d1d99817f8318ae273a5a293f566b8606642c34654f210b78f4ba,3,upgrade __constructor __check_auth get_context_rule get_context_rules add_context_rule update_context_rule_name update_context_rule_valid_until remove_context_rule add_signer remove_signer add_policy remove_policy execute
f58eb2b88f354a6dad35141037d20cdcba4a2188d7ec74df0445378be89c262c,3,init exec_op upgrade execute_arb
f800d6e243e026a90bb86afc26bf5186cc2f5d43df60131f0883003336b9715f,3,cancel reject approve propose add_member add_signer get_member get_members __check_auth get_proposal __constructor get_threshold remove_member remove_signer set_threshold get_proposal_ids
fae64abdaf5b92394828714563f3b5fc5d14b6a2964f5715c516490b9299c8a5,3,init upgrade update_address create_game predict execute withdraw
fb91bac561b2e018dfbd9f7751a2eb7a000efd42d44a0fadce9f8a2956653121,3,withdraw get_admin execute_cycle __constructor receive_flash_loan
fd60e5f543f85bb4839e2d46e80159735aa79531c65d6658a9dae41d2ce1d50b,3,plant work harvest homestead upgrade pause unpause
ff0907265084eb145b4d3eb9c4b808f5a5c175da0839521d7f304fa438b31668,3,wrap update withdraw __check_auth __constructor
00ae4ffe2b2ca64c3bd64fe5fca4f9aaef0aa4aacb348c4d0389ef795e541a65,2,register_account get_account update_account_status delete_account get_locked_assets reset_locked_assets owner_repair_account register_asset get_asset get_active_assets get_all_assets update_asset_description update_asset_status update_asset_prices delete_asset change_asset_admin value_portfolio fund_portfolio rebalance_portfolio withdraw_from_portfolio fund_portfolio_mainnet rebalance_portfolio_mainnet withdraw_from_portfolio_mainnet create_portfolio delete_portfolio get_portfolio update_portfolio add_asset_to_portfolio remove_asset_from_portfolio token_swap calculate_swap_amount test_faucet test_faucet_owner __constructor get_owner_address update_owner version upgrade get_ledger_sequence
026180f21ae107a666827d3f2dfd474e4137efb7b3899cf7ba45799087321912,2,is_locked initialize lock_collateral claim_collateral release_collateral get_collateral_token get_collateral_amount
02cb48c98188a65c324f74f53ca84e21fc7345c78cbff1a6282993db6056652f,2,new_stablecoin update_supply
02f389bad36c9d4aff7222567bdbdefdbefd10b15067296da860e2fe832e097f,2,initialize bump_instance write_admin read_admin write_resolution sources price_by_source prices_by_source lastprice_by_source get_internal_assets get_asset_as_u32 remove_assets remove_sources add_prices add_prices_light update_contract base assets decimals resolution price prices lastprice
031fe7e420286560e22bbbc3dc078854497a73e202b54c4ac445eff3bf1ce648,2,flush get_memo get_factory get_relayer __constructor
03267ef89e2710ecfe58edd187267552ec6de07466b5eca7a07487f725c9ec9d,2,a get_virtual_price calc_token_amount get_dy remove_liquidity_imbalance calc_withdraw_one_coin withdraw_one_coin ramp_a stop_ramp_a commit_new_fee apply_new_fee revert_new_parameters commit_transfer_ownership apply_transfer_ownership revert_transfer_ownership admin_balances withdraw_admin_fees donate_admin_fees kill_deposit kill_swap kill_claim unkill_deposit unkill_swap unkill_claim get_is_killed_deposit get_is_killed_swap get_is_killed_claim initialize_all pool_type initialize get_fee_fraction get_admin_fee share_id get_total_shares get_reserves get_tokens deposit swap estimate_swap withdraw get_info version upgrade initialize_rewards_config set_rewards_config get_rewards_info get_user_reward get_total_accumulated_reward get_total_configured_reward get_total_claimed_reward claim init_pools_plane set_pools_plane get_pools_plane backfill_plane_data
03a8209b171dd688f626795f918fa9897dda9ceb249b162928ec674f050d18b9,2,initialize provide_liquidity swap withdraw_liquidity update_config upgrade query_config query_share_token_address query_stake_contract_address query_pool_info query_pool_info_for_factory simulate_swap simulate_reverse_swap query_share
0412e393e0b410ea91231ec3c65bc8da9f762c69c375105fda045ab22c3f3ab0,2,advance deposit upgrade can_expel get_admin get_tanda set_admin initialize join_tanda get_members start_tanda cancel_tanda create_tanda all_deposited set_commission trigger_payout get_beneficiary expel_delinquent time_to_deadline get_advance_status
056e982b03f411519902e8d561bf7bd784d84542f4e6fd521daa124c7a932c95,2,get_ipfs set_ipfs extend_ttl get_record initialize set_record get_address set_address set_records delete_record get_federation set_federation delete_federation
0609225ef8a3da541b832fe8088c6886ca214d2f8554c162b5b56e1863ced707,2,initialize init_reserve set_a_token_wasm_hash set_debt_token_wasm_hash deploy_and_init_reserve configure_reserve_as_collateral enable_borrowing_on_reserve set_reserve_active set_reserve_freeze set_reserve_pause set_reserve_factor set_reserve_interest_rate set_supply_cap set_borrow_cap set_debt_ceiling set_reserve_flashloaning update_atoken update_variable_debt_token drop_reserve pause_reserve_deployment unpause_reserve_deployment is_reserve_deployment_paused get_pool_admin get_kinetic_router get_price_oracle add_oracle_asset remove_oracle_asset set_oracle_asset_enabled set_oracle_manual_override get_oracle_whitelisted_assets get_oracle_asset_config get_oracle_asset_price get_oracle_asset_price_data set_incentives_contract upgrade version get_admin propose_admin accept_admin cancel_admin_proposal get_pending_admin
06bcb0fa28a347af42416f1c0004a9df1a92690a82405e4a9170da16e1d36029,2,initialize get_config set_admin get_admin configure configure_rate_limit get_rate_limit reset_limit get_withdraw_limit calculate_limit deposit handle_call_message balance_of has_registry set_upgrade_authority upgrade extend_ttl
06c995c34fdfa3edfad2c93ecfcd23a1aec6ee42b6283f7ff7d3e06909d6e09d,2,init refund activate finalize contribute get_config get_status get_splitter get_contribution get_total_raised
0803b0f051ef5587881d42d0c9ea49f09b1d435740996910f3a22deef5be571f,2,upgrade set_fees get_message set_message get_campaign recover_fees __constructor get_fee_rebate campaign_lookup create_campaign get_distributor create_campaigns get_default_fees get_message_hash accept_conditions get_campaign_list get_fee_recipient get_reward_tokens override_campaign set_campaign_fees set_fee_recipient get_campaign_count get_user_signature compute_campaign_id extend_contract_ttl get_creator_balance set_new_distributor set_user_fee_rebate get_campaign_operator get_campaign_override get_creator_allowance revoke_upgradeability decrease_token_balance increase_token_balance get_valid_reward_tokens decrease_token_allowance increase_token_allowance toggle_campaign_operator toggle_signing_whitelist extend_campaign_ttl_batch get_campaign_reallocation get_access_control_manager get_campaign_specific_fees get_reward_token_min_amount reallocate_campaign_rewards get_user_signature_whitelist set_reward_token_min_amounts get_valid_reward_tokens_paged get_campaign_list_reallocation get_upgradeability_deactivated get_campaign_overrides_timestamp
085a5eb7048934f61442e0ca0764b81786fea45a16ecded9497f97cb28094504,2,vote proof execute get_dao remove_vote get_proposal create_proposal revoke_proposal anonymous_voting_setup add_conflict_of_interest get_conflict_of_interest get_anonymous_voting_config remove_conflict_of_interest build_commitments_from_votes pause version __constructor approve_upgrade propose_upgrade finalize_upgrade set_nqg_contract get_admins_config require_not_paused set_domain_contract get_upgrade_proposal set_collateral_contract projects_migration add_member get_badges get_member set_badges update_member get_max_weight commit register get_commit get_project get_projects update_config get_sub_projects set_sub_projects
